dateRep;year;month;day;cases;deaths;countriesAndTerritories;geoId;popData2020;countryterritoryCode;continentExp
13/10/2021;2021;10;13;814;10;Hungary;HU;9769526;HUN;Europe
12/10/2021;2021;10;12;455;17;Hungary;HU;9769526;HUN;Europe
11/10/2021;2021;10;11;2046;28;Hungary;HU;9769526;HUN;Europe
10/10/2021;2021;10;10;0;0;Hungary;HU;9769526;HUN;Europe
09/10/2021;2021;10;09;0;0;Hungary;HU;9769526;HUN;Europe
08/10/2021;2021;10;08;774;16;Hungary;HU;9769526;HUN;Europe
07/10/2021;2021;10;07;837;6;Hungary;HU;9769526;HUN;Europe
06/10/2021;2021;10;06;629;7;Hungary;HU;9769526;HUN;Europe
05/10/2021;2021;10;05;294;16;Hungary;HU;9769526;HUN;Europe
04/10/2021;2021;10;04;1492;31;Hungary;HU;9769526;HUN;Europe
03/10/2021;2021;10;03;0;0;Hungary;HU;9769526;HUN;Europe
02/10/2021;2021;10;02;0;0;Hungary;HU;9769526;HUN;Europe
01/10/2021;2021;10;01;679;9;Hungary;HU;9769526;HUN;Europe
30/09/2021;2021;09;30;633;5;Hungary;HU;9769526;HUN;Europe
29/09/2021;2021;09;29;546;6;Hungary;HU;9769526;HUN;Europe
28/09/2021;2021;09;28;265;8;Hungary;HU;9769526;HUN;Europe
27/09/2021;2021;09;27;1183;20;Hungary;HU;9769526;HUN;Europe
26/09/2021;2021;09;26;0;0;Hungary;HU;9769526;HUN;Europe
25/09/2021;2021;09;25;0;0;Hungary;HU;9769526;HUN;Europe
24/09/2021;2021;09;24;531;6;Hungary;HU;9769526;HUN;Europe
23/09/2021;2021;09;23;526;2;Hungary;HU;9769526;HUN;Europe
22/09/2021;2021;09;22;501;2;Hungary;HU;9769526;HUN;Europe
21/09/2021;2021;09;21;289;5;Hungary;HU;9769526;HUN;Europe
20/09/2021;2021;09;20;1072;13;Hungary;HU;9769526;HUN;Europe
19/09/2021;2021;09;19;0;0;Hungary;HU;9769526;HUN;Europe
18/09/2021;2021;09;18;0;0;Hungary;HU;9769526;HUN;Europe
17/09/2021;2021;09;17;479;5;Hungary;HU;9769526;HUN;Europe
16/09/2021;2021;09;16;458;4;Hungary;HU;9769526;HUN;Europe
15/09/2021;2021;09;15;371;12;Hungary;HU;9769526;HUN;Europe
14/09/2021;2021;09;14;246;13;Hungary;HU;9769526;HUN;Europe
13/09/2021;2021;09;13;873;3;Hungary;HU;9769526;HUN;Europe
12/09/2021;2021;09;12;0;0;Hungary;HU;9769526;HUN;Europe
11/09/2021;2021;09;11;0;0;Hungary;HU;9769526;HUN;Europe
10/09/2021;2021;09;10;323;6;Hungary;HU;9769526;HUN;Europe
09/09/2021;2021;09;09;345;3;Hungary;HU;9769526;HUN;Europe
08/09/2021;2021;09;08;246;3;Hungary;HU;9769526;HUN;Europe
07/09/2021;2021;09;07;130;4;Hungary;HU;9769526;HUN;Europe
06/09/2021;2021;09;06;648;9;Hungary;HU;9769526;HUN;Europe
05/09/2021;2021;09;05;0;0;Hungary;HU;9769526;HUN;Europe
04/09/2021;2021;09;04;0;0;Hungary;HU;9769526;HUN;Europe
03/09/2021;2021;09;03;247;1;Hungary;HU;9769526;HUN;Europe
02/09/2021;2021;09;02;262;1;Hungary;HU;9769526;HUN;Europe
01/09/2021;2021;09;01;194;1;Hungary;HU;9769526;HUN;Europe
31/08/2021;2021;08;31;110;1;Hungary;HU;9769526;HUN;Europe
30/08/2021;2021;08;30;521;0;Hungary;HU;9769526;HUN;Europe
29/08/2021;2021;08;29;0;0;Hungary;HU;9769526;HUN;Europe
28/08/2021;2021;08;28;0;0;Hungary;HU;9769526;HUN;Europe
27/08/2021;2021;08;27;189;1;Hungary;HU;9769526;HUN;Europe
26/08/2021;2021;08;26;180;1;Hungary;HU;9769526;HUN;Europe
25/08/2021;2021;08;25;134;1;Hungary;HU;9769526;HUN;Europe
24/08/2021;2021;08;24;82;2;Hungary;HU;9769526;HUN;Europe
23/08/2021;2021;08;23;340;6;Hungary;HU;9769526;HUN;Europe
22/08/2021;2021;08;22;0;0;Hungary;HU;9769526;HUN;Europe
21/08/2021;2021;08;21;0;0;Hungary;HU;9769526;HUN;Europe
20/08/2021;2021;08;20;0;0;Hungary;HU;9769526;HUN;Europe
19/08/2021;2021;08;19;123;1;Hungary;HU;9769526;HUN;Europe
18/08/2021;2021;08;18;109;3;Hungary;HU;9769526;HUN;Europe
17/08/2021;2021;08;17;45;1;Hungary;HU;9769526;HUN;Europe
16/08/2021;2021;08;16;188;3;Hungary;HU;9769526;HUN;Europe
15/08/2021;2021;08;15;0;0;Hungary;HU;9769526;HUN;Europe
14/08/2021;2021;08;14;0;0;Hungary;HU;9769526;HUN;Europe
13/08/2021;2021;08;13;104;1;Hungary;HU;9769526;HUN;Europe
12/08/2021;2021;08;12;86;0;Hungary;HU;9769526;HUN;Europe
11/08/2021;2021;08;11;80;0;Hungary;HU;9769526;HUN;Europe
10/08/2021;2021;08;10;35;0;Hungary;HU;9769526;HUN;Europe
09/08/2021;2021;08;09;156;4;Hungary;HU;9769526;HUN;Europe
08/08/2021;2021;08;08;0;0;Hungary;HU;9769526;HUN;Europe
07/08/2021;2021;08;07;0;0;Hungary;HU;9769526;HUN;Europe
06/08/2021;2021;08;06;52;1;Hungary;HU;9769526;HUN;Europe
05/08/2021;2021;08;05;72;0;Hungary;HU;9769526;HUN;Europe
04/08/2021;2021;08;04;59;3;Hungary;HU;9769526;HUN;Europe
03/08/2021;2021;08;03;26;2;Hungary;HU;9769526;HUN;Europe
02/08/2021;2021;08;02;155;1;Hungary;HU;9769526;HUN;Europe
01/08/2021;2021;08;01;0;0;Hungary;HU;9769526;HUN;Europe
31/07/2021;2021;07;31;0;0;Hungary;HU;9769526;HUN;Europe
30/07/2021;2021;07;30;64;1;Hungary;HU;9769526;HUN;Europe
29/07/2021;2021;07;29;65;0;Hungary;HU;9769526;HUN;Europe
28/07/2021;2021;07;28;74;4;Hungary;HU;9769526;HUN;Europe
27/07/2021;2021;07;27;26;1;Hungary;HU;9769526;HUN;Europe
26/07/2021;2021;07;26;161;0;Hungary;HU;9769526;HUN;Europe
25/07/2021;2021;07;25;0;0;Hungary;HU;9769526;HUN;Europe
24/07/2021;2021;07;24;0;0;Hungary;HU;9769526;HUN;Europe
23/07/2021;2021;07;23;85;0;Hungary;HU;9769526;HUN;Europe
22/07/2021;2021;07;22;71;1;Hungary;HU;9769526;HUN;Europe
21/07/2021;2021;07;21;56;0;Hungary;HU;9769526;HUN;Europe
20/07/2021;2021;07;20;25;2;Hungary;HU;9769526;HUN;Europe
19/07/2021;2021;07;19;139;2;Hungary;HU;9769526;HUN;Europe
18/07/2021;2021;07;18;0;0;Hungary;HU;9769526;HUN;Europe
17/07/2021;2021;07;17;0;0;Hungary;HU;9769526;HUN;Europe
16/07/2021;2021;07;16;64;2;Hungary;HU;9769526;HUN;Europe
15/07/2021;2021;07;15;49;0;Hungary;HU;9769526;HUN;Europe
14/07/2021;2021;07;14;56;3;Hungary;HU;9769526;HUN;Europe
13/07/2021;2021;07;13;17;3;Hungary;HU;9769526;HUN;Europe
12/07/2021;2021;07;12;102;3;Hungary;HU;9769526;HUN;Europe
11/07/2021;2021;07;11;0;0;Hungary;HU;9769526;HUN;Europe
10/07/2021;2021;07;10;0;0;Hungary;HU;9769526;HUN;Europe
09/07/2021;2021;07;09;44;0;Hungary;HU;9769526;HUN;Europe
08/07/2021;2021;07;08;55;5;Hungary;HU;9769526;HUN;Europe
07/07/2021;2021;07;07;44;1;Hungary;HU;9769526;HUN;Europe
06/07/2021;2021;07;06;32;2;Hungary;HU;9769526;HUN;Europe
05/07/2021;2021;07;05;65;4;Hungary;HU;9769526;HUN;Europe
04/07/2021;2021;07;04;0;0;Hungary;HU;9769526;HUN;Europe
03/07/2021;2021;07;03;0;0;Hungary;HU;9769526;HUN;Europe
02/07/2021;2021;07;02;37;0;Hungary;HU;9769526;HUN;Europe
01/07/2021;2021;07;01;32;0;Hungary;HU;9769526;HUN;Europe
30/06/2021;2021;06;30;52;1;Hungary;HU;9769526;HUN;Europe
29/06/2021;2021;06;29;34;2;Hungary;HU;9769526;HUN;Europe
28/06/2021;2021;06;28;132;9;Hungary;HU;9769526;HUN;Europe
27/06/2021;2021;06;27;0;0;Hungary;HU;9769526;HUN;Europe
26/06/2021;2021;06;26;0;0;Hungary;HU;9769526;HUN;Europe
25/06/2021;2021;06;25;66;8;Hungary;HU;9769526;HUN;Europe
24/06/2021;2021;06;24;69;1;Hungary;HU;9769526;HUN;Europe
23/06/2021;2021;06;23;91;8;Hungary;HU;9769526;HUN;Europe
22/06/2021;2021;06;22;54;4;Hungary;HU;9769526;HUN;Europe
21/06/2021;2021;06;21;202;9;Hungary;HU;9769526;HUN;Europe
20/06/2021;2021;06;20;0;0;Hungary;HU;9769526;HUN;Europe
19/06/2021;2021;06;19;0;0;Hungary;HU;9769526;HUN;Europe
18/06/2021;2021;06;18;106;2;Hungary;HU;9769526;HUN;Europe
17/06/2021;2021;06;17;113;4;Hungary;HU;9769526;HUN;Europe
16/06/2021;2021;06;16;107;9;Hungary;HU;9769526;HUN;Europe
15/06/2021;2021;06;15;57;10;Hungary;HU;9769526;HUN;Europe
14/06/2021;2021;06;14;255;21;Hungary;HU;9769526;HUN;Europe
13/06/2021;2021;06;13;0;0;Hungary;HU;9769526;HUN;Europe
12/06/2021;2021;06;12;0;0;Hungary;HU;9769526;HUN;Europe
11/06/2021;2021;06;11;199;8;Hungary;HU;9769526;HUN;Europe
10/06/2021;2021;06;10;206;7;Hungary;HU;9769526;HUN;Europe
09/06/2021;2021;06;09;179;6;Hungary;HU;9769526;HUN;Europe
08/06/2021;2021;06;08;117;17;Hungary;HU;9769526;HUN;Europe
07/06/2021;2021;06;07;81;12;Hungary;HU;9769526;HUN;Europe
06/06/2021;2021;06;06;137;12;Hungary;HU;9769526;HUN;Europe
05/06/2021;2021;06;05;300;24;Hungary;HU;9769526;HUN;Europe
04/06/2021;2021;06;04;269;26;Hungary;HU;9769526;HUN;Europe
03/06/2021;2021;06;03;315;18;Hungary;HU;9769526;HUN;Europe
02/06/2021;2021;06;02;275;13;Hungary;HU;9769526;HUN;Europe
01/06/2021;2021;06;01;174;28;Hungary;HU;9769526;HUN;Europe
31/05/2021;2021;05;31;156;5;Hungary;HU;9769526;HUN;Europe
30/05/2021;2021;05;30;350;19;Hungary;HU;9769526;HUN;Europe
29/05/2021;2021;05;29;465;27;Hungary;HU;9769526;HUN;Europe
28/05/2021;2021;05;28;448;28;Hungary;HU;9769526;HUN;Europe
27/05/2021;2021;05;27;396;32;Hungary;HU;9769526;HUN;Europe
26/05/2021;2021;05;26;213;41;Hungary;HU;9769526;HUN;Europe
25/05/2021;2021;05;25;164;21;Hungary;HU;9769526;HUN;Europe
24/05/2021;2021;05;24;258;41;Hungary;HU;9769526;HUN;Europe
23/05/2021;2021;05;23;416;44;Hungary;HU;9769526;HUN;Europe
22/05/2021;2021;05;22;647;48;Hungary;HU;9769526;HUN;Europe
21/05/2021;2021;05;21;657;47;Hungary;HU;9769526;HUN;Europe
20/05/2021;2021;05;20;780;51;Hungary;HU;9769526;HUN;Europe
19/05/2021;2021;05;19;633;52;Hungary;HU;9769526;HUN;Europe
18/05/2021;2021;05;18;382;64;Hungary;HU;9769526;HUN;Europe
17/05/2021;2021;05;17;426;38;Hungary;HU;9769526;HUN;Europe
16/05/2021;2021;05;16;718;61;Hungary;HU;9769526;HUN;Europe
15/05/2021;2021;05;15;1039;73;Hungary;HU;9769526;HUN;Europe
14/05/2021;2021;05;14;1190;71;Hungary;HU;9769526;HUN;Europe
13/05/2021;2021;05;13;1416;82;Hungary;HU;9769526;HUN;Europe
12/05/2021;2021;05;12;905;96;Hungary;HU;9769526;HUN;Europe
11/05/2021;2021;05;11;493;99;Hungary;HU;9769526;HUN;Europe
10/05/2021;2021;05;10;677;91;Hungary;HU;9769526;HUN;Europe
09/05/2021;2021;05;09;1145;98;Hungary;HU;9769526;HUN;Europe
08/05/2021;2021;05;08;1376;101;Hungary;HU;9769526;HUN;Europe
07/05/2021;2021;05;07;1541;106;Hungary;HU;9769526;HUN;Europe
06/05/2021;2021;05;06;1680;124;Hungary;HU;9769526;HUN;Europe
05/05/2021;2021;05;05;1130;128;Hungary;HU;9769526;HUN;Europe
04/05/2021;2021;05;04;726;137;Hungary;HU;9769526;HUN;Europe
03/05/2021;2021;05;03;1219;106;Hungary;HU;9769526;HUN;Europe
02/05/2021;2021;05;02;1593;101;Hungary;HU;9769526;HUN;Europe
01/05/2021;2021;05;01;1951;161;Hungary;HU;9769526;HUN;Europe
30/04/2021;2021;04;30;2365;182;Hungary;HU;9769526;HUN;Europe
29/04/2021;2021;04;29;2584;186;Hungary;HU;9769526;HUN;Europe
28/04/2021;2021;04;28;1692;188;Hungary;HU;9769526;HUN;Europe
27/04/2021;2021;04;27;1253;183;Hungary;HU;9769526;HUN;Europe
26/04/2021;2021;04;26;1936;176;Hungary;HU;9769526;HUN;Europe
25/04/2021;2021;04;25;2328;205;Hungary;HU;9769526;HUN;Europe
24/04/2021;2021;04;24;2796;212;Hungary;HU;9769526;HUN;Europe
23/04/2021;2021;04;23;3427;207;Hungary;HU;9769526;HUN;Europe
22/04/2021;2021;04;22;3607;214;Hungary;HU;9769526;HUN;Europe
21/04/2021;2021;04;21;2527;207;Hungary;HU;9769526;HUN;Europe
20/04/2021;2021;04;20;1645;199;Hungary;HU;9769526;HUN;Europe
19/04/2021;2021;04;19;2680;197;Hungary;HU;9769526;HUN;Europe
18/04/2021;2021;04;18;3706;205;Hungary;HU;9769526;HUN;Europe
17/04/2021;2021;04;17;4604;217;Hungary;HU;9769526;HUN;Europe
16/04/2021;2021;04;16;5216;241;Hungary;HU;9769526;HUN;Europe
15/04/2021;2021;04;15;5307;256;Hungary;HU;9769526;HUN;Europe
14/04/2021;2021;04;14;3597;285;Hungary;HU;9769526;HUN;Europe
13/04/2021;2021;04;13;2837;272;Hungary;HU;9769526;HUN;Europe
12/04/2021;2021;04;12;5077;291;Hungary;HU;9769526;HUN;Europe
11/04/2021;2021;04;11;6296;206;Hungary;HU;9769526;HUN;Europe
10/04/2021;2021;04;10;8053;245;Hungary;HU;9769526;HUN;Europe
09/04/2021;2021;04;09;7325;285;Hungary;HU;9769526;HUN;Europe
08/04/2021;2021;04;08;4814;272;Hungary;HU;9769526;HUN;Europe
07/04/2021;2021;04;07;1933;311;Hungary;HU;9769526;HUN;Europe
06/04/2021;2021;04;06;1890;170;Hungary;HU;9769526;HUN;Europe
05/04/2021;2021;04;05;3874;213;Hungary;HU;9769526;HUN;Europe
04/04/2021;2021;04;04;6566;211;Hungary;HU;9769526;HUN;Europe
03/04/2021;2021;04;03;8637;242;Hungary;HU;9769526;HUN;Europe
02/04/2021;2021;04;02;9055;267;Hungary;HU;9769526;HUN;Europe
01/04/2021;2021;04;01;9288;258;Hungary;HU;9769526;HUN;Europe
31/03/2021;2021;03;31;6700;302;Hungary;HU;9769526;HUN;Europe
30/03/2021;2021;03;30;4609;274;Hungary;HU;9769526;HUN;Europe
29/03/2021;2021;03;29;7263;189;Hungary;HU;9769526;HUN;Europe
28/03/2021;2021;03;28;9082;220;Hungary;HU;9769526;HUN;Europe
27/03/2021;2021;03;27;10167;253;Hungary;HU;9769526;HUN;Europe
26/03/2021;2021;03;26;11265;275;Hungary;HU;9769526;HUN;Europe
25/03/2021;2021;03;25;9637;272;Hungary;HU;9769526;HUN;Europe
24/03/2021;2021;03;24;7587;249;Hungary;HU;9769526;HUN;Europe
23/03/2021;2021;03;23;5481;252;Hungary;HU;9769526;HUN;Europe
22/03/2021;2021;03;22;9046;189;Hungary;HU;9769526;HUN;Europe
21/03/2021;2021;03;21;10625;194;Hungary;HU;9769526;HUN;Europe
20/03/2021;2021;03;20;11132;227;Hungary;HU;9769526;HUN;Europe
19/03/2021;2021;03;19;10759;213;Hungary;HU;9769526;HUN;Europe
18/03/2021;2021;03;18;6502;207;Hungary;HU;9769526;HUN;Europe
17/03/2021;2021;03;17;3456;195;Hungary;HU;9769526;HUN;Europe
16/03/2021;2021;03;16;4926;143;Hungary;HU;9769526;HUN;Europe
15/03/2021;2021;03;15;7706;131;Hungary;HU;9769526;HUN;Europe
14/03/2021;2021;03;14;8863;162;Hungary;HU;9769526;HUN;Europe
13/03/2021;2021;03;13;9444;163;Hungary;HU;9769526;HUN;Europe
12/03/2021;2021;03;12;9011;130;Hungary;HU;9769526;HUN;Europe
11/03/2021;2021;03;11;8312;172;Hungary;HU;9769526;HUN;Europe
10/03/2021;2021;03;10;5653;179;Hungary;HU;9769526;HUN;Europe
09/03/2021;2021;03;09;6494;158;Hungary;HU;9769526;HUN;Europe
08/03/2021;2021;03;08;2696;115;Hungary;HU;9769526;HUN;Europe
07/03/2021;2021;03;07;6201;108;Hungary;HU;9769526;HUN;Europe
06/03/2021;2021;03;06;7269;146;Hungary;HU;9769526;HUN;Europe
05/03/2021;2021;03;05;6369;143;Hungary;HU;9769526;HUN;Europe
04/03/2021;2021;03;04;6278;152;Hungary;HU;9769526;HUN;Europe
03/03/2021;2021;03;03;4211;136;Hungary;HU;9769526;HUN;Europe
02/03/2021;2021;03;02;2764;130;Hungary;HU;9769526;HUN;Europe
04/01/2022;2022;01;04;4011;0;Iceland;IS;364134;ISL;Europe
03/01/2022;2022;01;03;5844;0;Iceland;IS;364134;ISL;Europe
22/12/2021;2021;12;22;325;0;Iceland;IS;364134;ISL;Europe
21/12/2021;2021;12;21;658;1;Iceland;IS;364134;ISL;Europe
20/12/2021;2021;12;20;0;0;Iceland;IS;364134;ISL;Europe
19/12/2021;2021;12;19;0;0;Iceland;IS;364134;ISL;Europe
18/12/2021;2021;12;18;188;0;Iceland;IS;364134;ISL;Europe
17/12/2021;2021;12;17;183;0;Iceland;IS;364134;ISL;Europe
16/12/2021;2021;12;16;153;0;Iceland;IS;364134;ISL;Europe
15/12/2021;2021;12;15;161;0;Iceland;IS;364134;ISL;Europe
14/12/2021;2021;12;14;388;1;Iceland;IS;364134;ISL;Europe
13/12/2021;2021;12;13;0;0;Iceland;IS;364134;ISL;Europe
12/12/2021;2021;12;12;0;0;Iceland;IS;364134;ISL;Europe
11/12/2021;2021;12;11;0;0;Iceland;IS;364134;ISL;Europe
10/12/2021;2021;12;10;263;0;Iceland;IS;364134;ISL;Europe
09/12/2021;2021;12;09;131;0;Iceland;IS;364134;ISL;Europe
08/12/2021;2021;12;08;123;0;Iceland;IS;364134;ISL;Europe
07/12/2021;2021;12;07;309;0;Iceland;IS;364134;ISL;Europe
06/12/2021;2021;12;06;0;0;Iceland;IS;364134;ISL;Europe
05/12/2021;2021;12;05;0;0;Iceland;IS;364134;ISL;Europe
04/12/2021;2021;12;04;135;0;Iceland;IS;364134;ISL;Europe
03/12/2021;2021;12;03;143;0;Iceland;IS;364134;ISL;Europe
02/12/2021;2021;12;02;161;0;Iceland;IS;364134;ISL;Europe
01/12/2021;2021;12;01;124;0;Iceland;IS;364134;ISL;Europe
30/11/2021;2021;11;30;324;0;Iceland;IS;364134;ISL;Europe
29/11/2021;2021;11;29;0;0;Iceland;IS;364134;ISL;Europe
28/11/2021;2021;11;28;0;0;Iceland;IS;364134;ISL;Europe
27/11/2021;2021;11;27;152;0;Iceland;IS;364134;ISL;Europe
26/11/2021;2021;11;26;142;0;Iceland;IS;364134;ISL;Europe
25/11/2021;2021;11;25;150;1;Iceland;IS;364134;ISL;Europe
24/11/2021;2021;11;24;202;0;Iceland;IS;364134;ISL;Europe
23/11/2021;2021;11;23;365;0;Iceland;IS;364134;ISL;Europe
22/11/2021;2021;11;22;0;0;Iceland;IS;364134;ISL;Europe
21/11/2021;2021;11;21;0;0;Iceland;IS;364134;ISL;Europe
20/11/2021;2021;11;20;192;0;Iceland;IS;364134;ISL;Europe
19/11/2021;2021;11;19;130;0;Iceland;IS;364134;ISL;Europe
18/11/2021;2021;11;18;145;0;Iceland;IS;364134;ISL;Europe
17/11/2021;2021;11;17;227;0;Iceland;IS;364134;ISL;Europe
16/11/2021;2021;11;16;420;0;Iceland;IS;364134;ISL;Europe
15/11/2021;2021;11;15;0;0;Iceland;IS;364134;ISL;Europe
14/11/2021;2021;11;14;0;0;Iceland;IS;364134;ISL;Europe
13/11/2021;2021;11;13;181;0;Iceland;IS;364134;ISL;Europe
12/11/2021;2021;11;12;205;0;Iceland;IS;364134;ISL;Europe
11/11/2021;2021;11;11;178;0;Iceland;IS;364134;ISL;Europe
10/11/2021;2021;11;10;186;0;Iceland;IS;364134;ISL;Europe
09/11/2021;2021;11;09;316;0;Iceland;IS;364134;ISL;Europe
08/11/2021;2021;11;08;0;0;Iceland;IS;364134;ISL;Europe
07/11/2021;2021;11;07;0;0;Iceland;IS;364134;ISL;Europe
06/11/2021;2021;11;06;168;0;Iceland;IS;364134;ISL;Europe
05/11/2021;2021;11;05;164;0;Iceland;IS;364134;ISL;Europe
04/11/2021;2021;11;04;94;0;Iceland;IS;364134;ISL;Europe
03/11/2021;2021;11;03;90;1;Iceland;IS;364134;ISL;Europe
02/11/2021;2021;11;02;247;0;Iceland;IS;364134;ISL;Europe
01/11/2021;2021;11;01;0;0;Iceland;IS;364134;ISL;Europe
31/10/2021;2021;10;31;0;0;Iceland;IS;364134;ISL;Europe
30/10/2021;2021;10;30;79;0;Iceland;IS;364134;ISL;Europe
29/10/2021;2021;10;29;100;0;Iceland;IS;364134;ISL;Europe
28/10/2021;2021;10;28;77;0;Iceland;IS;364134;ISL;Europe
27/10/2021;2021;10;27;94;0;Iceland;IS;364134;ISL;Europe
26/10/2021;2021;10;26;243;0;Iceland;IS;364134;ISL;Europe
25/10/2021;2021;10;25;0;0;Iceland;IS;364134;ISL;Europe
24/10/2021;2021;10;24;0;0;Iceland;IS;364134;ISL;Europe
23/10/2021;2021;10;23;72;0;Iceland;IS;364134;ISL;Europe
22/10/2021;2021;10;22;52;0;Iceland;IS;364134;ISL;Europe
21/10/2021;2021;10;21;72;0;Iceland;IS;364134;ISL;Europe
20/10/2021;2021;10;20;89;0;Iceland;IS;364134;ISL;Europe
19/10/2021;2021;10;19;159;0;Iceland;IS;364134;ISL;Europe
18/10/2021;2021;10;18;0;0;Iceland;IS;364134;ISL;Europe
17/10/2021;2021;10;17;0;0;Iceland;IS;364134;ISL;Europe
16/10/2021;2021;10;16;65;0;Iceland;IS;364134;ISL;Europe
15/10/2021;2021;10;15;48;0;Iceland;IS;364134;ISL;Europe
14/10/2021;2021;10;14;55;0;Iceland;IS;364134;ISL;Europe
13/10/2021;2021;10;13;44;0;Iceland;IS;364134;ISL;Europe
12/10/2021;2021;10;12;96;0;Iceland;IS;364134;ISL;Europe
11/10/2021;2021;10;11;0;0;Iceland;IS;364134;ISL;Europe
10/10/2021;2021;10;10;0;0;Iceland;IS;364134;ISL;Europe
09/10/2021;2021;10;09;55;0;Iceland;IS;364134;ISL;Europe
08/10/2021;2021;10;08;57;0;Iceland;IS;364134;ISL;Europe
07/10/2021;2021;10;07;45;0;Iceland;IS;364134;ISL;Europe
06/10/2021;2021;10;06;32;0;Iceland;IS;364134;ISL;Europe
05/10/2021;2021;10;05;119;0;Iceland;IS;364134;ISL;Europe
04/10/2021;2021;10;04;0;0;Iceland;IS;364134;ISL;Europe
03/10/2021;2021;10;03;0;0;Iceland;IS;364134;ISL;Europe
02/10/2021;2021;10;02;38;0;Iceland;IS;364134;ISL;Europe
01/10/2021;2021;10;01;20;0;Iceland;IS;364134;ISL;Europe
30/09/2021;2021;09;30;21;0;Iceland;IS;364134;ISL;Europe
29/09/2021;2021;09;29;38;0;Iceland;IS;364134;ISL;Europe
28/09/2021;2021;09;28;90;0;Iceland;IS;364134;ISL;Europe
27/09/2021;2021;09;27;0;0;Iceland;IS;364134;ISL;Europe
26/09/2021;2021;09;26;0;0;Iceland;IS;364134;ISL;Europe
25/09/2021;2021;09;25;38;0;Iceland;IS;364134;ISL;Europe
24/09/2021;2021;09;24;36;0;Iceland;IS;364134;ISL;Europe
23/09/2021;2021;09;23;40;0;Iceland;IS;364134;ISL;Europe
22/09/2021;2021;09;22;47;0;Iceland;IS;364134;ISL;Europe
21/09/2021;2021;09;21;67;0;Iceland;IS;364134;ISL;Europe
20/09/2021;2021;09;20;0;0;Iceland;IS;364134;ISL;Europe
19/09/2021;2021;09;19;0;0;Iceland;IS;364134;ISL;Europe
18/09/2021;2021;09;18;27;0;Iceland;IS;364134;ISL;Europe
17/09/2021;2021;09;17;39;0;Iceland;IS;364134;ISL;Europe
16/09/2021;2021;09;16;31;0;Iceland;IS;364134;ISL;Europe
15/09/2021;2021;09;15;28;0;Iceland;IS;364134;ISL;Europe
14/09/2021;2021;09;14;32;0;Iceland;IS;364134;ISL;Europe
13/09/2021;2021;09;13;13;0;Iceland;IS;364134;ISL;Europe
12/09/2021;2021;09;12;35;0;Iceland;IS;364134;ISL;Europe
11/09/2021;2021;09;11;26;0;Iceland;IS;364134;ISL;Europe
10/09/2021;2021;09;10;43;0;Iceland;IS;364134;ISL;Europe
09/09/2021;2021;09;09;40;0;Iceland;IS;364134;ISL;Europe
08/09/2021;2021;09;08;27;0;Iceland;IS;364134;ISL;Europe
07/09/2021;2021;09;07;31;0;Iceland;IS;364134;ISL;Europe
06/09/2021;2021;09;06;22;0;Iceland;IS;364134;ISL;Europe
05/09/2021;2021;09;05;54;0;Iceland;IS;364134;ISL;Europe
04/09/2021;2021;09;04;44;0;Iceland;IS;364134;ISL;Europe
03/09/2021;2021;09;03;56;0;Iceland;IS;364134;ISL;Europe
02/09/2021;2021;09;02;67;0;Iceland;IS;364134;ISL;Europe
01/09/2021;2021;09;01;84;0;Iceland;IS;364134;ISL;Europe
31/08/2021;2021;08;31;47;0;Iceland;IS;364134;ISL;Europe
30/08/2021;2021;08;30;53;1;Iceland;IS;364134;ISL;Europe
29/08/2021;2021;08;29;91;0;Iceland;IS;364134;ISL;Europe
28/08/2021;2021;08;28;71;1;Iceland;IS;364134;ISL;Europe
27/08/2021;2021;08;27;102;1;Iceland;IS;364134;ISL;Europe
26/08/2021;2021;08;26;87;0;Iceland;IS;364134;ISL;Europe
25/08/2021;2021;08;25;77;0;Iceland;IS;364134;ISL;Europe
24/08/2021;2021;08;24;62;0;Iceland;IS;364134;ISL;Europe
23/08/2021;2021;08;23;62;0;Iceland;IS;364134;ISL;Europe
22/08/2021;2021;08;22;73;0;Iceland;IS;364134;ISL;Europe
21/08/2021;2021;08;21;64;0;Iceland;IS;364134;ISL;Europe
20/08/2021;2021;08;20;104;0;Iceland;IS;364134;ISL;Europe
19/08/2021;2021;08;19;130;0;Iceland;IS;364134;ISL;Europe
18/08/2021;2021;08;18;104;0;Iceland;IS;364134;ISL;Europe
17/08/2021;2021;08;17;56;0;Iceland;IS;364134;ISL;Europe
16/08/2021;2021;08;16;64;0;Iceland;IS;364134;ISL;Europe
15/08/2021;2021;08;15;82;0;Iceland;IS;364134;ISL;Europe
14/08/2021;2021;08;14;130;0;Iceland;IS;364134;ISL;Europe
13/08/2021;2021;08;13;120;0;Iceland;IS;364134;ISL;Europe
12/08/2021;2021;08;12;170;0;Iceland;IS;364134;ISL;Europe
11/08/2021;2021;08;11;56;0;Iceland;IS;364134;ISL;Europe
10/08/2021;2021;08;10;107;0;Iceland;IS;364134;ISL;Europe
09/08/2021;2021;08;09;55;0;Iceland;IS;364134;ISL;Europe
08/08/2021;2021;08;08;125;0;Iceland;IS;364134;ISL;Europe
07/08/2021;2021;08;07;105;0;Iceland;IS;364134;ISL;Europe
06/08/2021;2021;08;06;155;0;Iceland;IS;364134;ISL;Europe
05/08/2021;2021;08;05;120;0;Iceland;IS;364134;ISL;Europe
